ID,SiteFK,Circle,Orientation,Code,Species,IsConifer
4060,93,3,E,EZD,Blackgum,0
4061,93,4,A,EZE,Blackgum,0
4062,93,4,B,EZF,"American sycamore",0
4063,93,4,C,EZG,"White oak",0
4064,93,4,D,EZH,"Itea virginica",0
4065,93,4,E,EZI,"Oak spp.",0
4066,106,2,D,EGE,"American elm",0
4067,106,2,E,EGF,"Sugar maple",0
4068,194,1,A,EZL,"Red mulberry",0
4069,194,1,B,EZM,"Beech spp.",0
4070,194,1,C,EZN,"Northern red oak",0
4071,194,1,D,EZO,"Dogwood spp.",0
4072,194,-1,E,FCH,"Willow oak",0
4073,194,2,A,EZQ,Hackberry,0
4074,194,2,B,EZR,Tuliptree,0
4075,194,2,C,EZS,"Sumac spp.",0
4076,194,2,D,EZT,"Dogwood spp.",0
4077,194,2,E,EZU,"Eastern redbud",0
4078,194,3,A,EZV,"Black walnut",0
4079,194,3,B,EZW,"Willow oak",0
4080,194,3,C,EZX,Boxelder,0
4081,194,-3,D,FCG,Pawpaw,0
4082,194,3,E,EZZ,"Maple spp.",0
4083,175,5,B,CEF,"Sweet crab apple",0
4084,100,3,E,DZL,"Sugar maple",0
4085,192,-1,D,FSI,Buckthorn,0
5057,233,1,A,GLM,Yaupon,0
4086,183,4,A,EKS,"White ash",0
4087,183,6,A,ELC,"Scarlet oak",0
4088,183,6,C,ELE,"White ash",0
4089,183,6,E,ELG,"Scarlet oak",0
4090,106,-10,A,FAI,"Serviceberry spp.",0
4091,106,-10,A,FAO,"Beaked hazel",0
4092,106,10,B,EHQ,"Beaked hazel",0
4093,106,10,C,EHR,"Red maple",0
4094,106,10,D,EHS,"Serviceberry spp.",0
4095,106,10,E,EHT,"Beaked hazel",0
4098,56,5,E,BTX,"Sugar maple",0
4096,106,9,C,EHM,"Paper birch",0
4097,106,10,A,EHP,"Beaked hazel",0
4099,165,1,D,AXI,"Ohio buckeye",0
4100,106,5,A,EGQ,"Willow spp.",0
4101,195,1,A,FAS,"Swamp white oak",0
4102,195,1,B,FAT,"American basswood",0
4103,195,1,C,FAU,"Eastern redbud",0
4104,195,1,D,FAV,"Eastern redbud",0
4105,195,1,E,FAW,"Northern red oak",0
4106,195,2,A,FAX,"Swamp white oak",0
4107,195,2,B,FAY,"American basswood",0
4108,195,2,C,FAZ,"American basswood",0
4109,195,2,D,FBA,Tuliptree,0
4110,195,2,E,FBB,Tuliptree,0
4111,195,3,A,FBC,"American basswood",0
4112,195,3,B,FBD,"River birch",0
4113,195,3,C,FBE,"Shingle oak",0
4114,195,3,D,FBF,"Northern red oak",0
4115,195,3,E,FBG,"Eastern redbud",0
4116,195,4,A,FBH,"Shingle oak",0
4117,195,4,B,FBI,"Chestnut oak",0
4118,195,4,C,FBJ,"Bur oak",0
4119,195,4,D,FBK,"Sugar maple",0
4120,195,4,E,FBL,Tuliptree,0
4121,195,5,A,FBM,N/A,0
4122,195,5,B,FBN,N/A,0
4123,195,5,C,FBO,N/A,0
4124,195,5,D,FBP,N/A,0
4125,195,5,E,FBQ,N/A,0
4126,195,6,A,FBR,N/A,0
4127,195,6,B,FBS,N/A,0
4128,195,6,C,FBT,N/A,0
4129,195,6,D,FBU,N/A,0
4130,195,6,E,FBV,N/A,0
4131,182,21,A,FBW,"Kousa dogwood",0
4132,182,21,B,FBX,"Flowering dogwood",0
4133,182,21,C,FBY,"Sugar maple",0
4134,182,21,D,FBZ,"Washington hawthorn",0
4135,182,21,E,FCA,"American beech",0
4136,182,22,A,FCB,"Serviceberry spp.",0
4137,182,22,B,FCC,"Serviceberry spp.",0
4138,182,22,C,FCD,"Sugar maple",0
4139,182,22,D,FCE,"Serviceberry spp.",0
4140,182,22,E,FCF,"Flowering dogwood",0
4141,194,3,D,EZY,"Mulberry spp.",0
4142,194,1,E,EZP,Sweetgum,0
4143,106,12,A,FCI,Chokecherry,0
4144,106,12,B,FCJ,"Northern red oak",0
4145,106,12,C,FCK,"Northern red oak",0
4146,106,12,D,FCL,"Northern red oak",0
4147,106,12,E,FCM,"Eastern hophornbeam",0
4148,196,-1,A,GNL,"Littleleaf linden",0
4149,196,-1,B,FRD,"Beech spp.",0
4150,196,1,C,FCP,"Maple spp.",0
4151,196,1,D,FCQ,"Dogwood spp.",0
4152,196,-1,E,FCX,N/A,0
4153,196,2,A,FCS,"Kousa dogwood",0
4154,196,2,B,FCT,Hazelnut,0
4155,196,2,C,FCU,"Sweet crab apple",0
4156,196,2,D,FCV,"Northern red oak",0
4157,196,2,E,FCW,"American witch-hazel",0
4158,196,1,E,FCR,"Littleleaf linden",0
4159,185,9,A,FCY,"Wax myrtle",0
4160,185,9,B,FCZ,Sweetbay,0
4161,185,9,C,FDA,"Red maple",0
4162,185,9,D,FDB,"Wax myrtle",0
4163,185,9,E,FDC,Blackgum,0
4164,185,10,A,FDD,N/A,0
4165,185,10,B,FDE,N/A,0
4166,185,10,C,FDF,N/A,0
4167,185,10,D,FDG,N/A,0
4168,185,10,E,FDH,N/A,0
4169,185,2,B,ENE,"Rhus copallinum",0
4170,185,1,C,ENA,"Southern magnolia",0
4171,185,4,B,ENO,Blackgum,0
4172,185,4,E,ENR,"Southern bayberry",0
4173,197,1,A,FDM,N/A,0
4174,197,1,B,FDN,N/A,0
4175,197,1,C,FDO,N/A,0
4176,197,1,D,FDP,N/A,0
4177,197,1,E,FDQ,N/A,0
4178,197,2,A,FDR,N/A,0
4179,197,2,B,FDS,N/A,0
4180,197,2,C,FDT,N/A,0
4181,197,2,D,FDU,N/A,0
4182,197,2,E,FDV,N/A,0
4183,197,3,A,FDW,N/A,0
4184,197,3,B,FDX,N/A,0
4185,197,3,C,FDY,N/A,0
4186,197,3,D,FDZ,N/A,0
4187,197,3,E,FEA,N/A,0
4188,197,4,A,FEB,N/A,0
4189,197,4,B,FEC,N/A,0
4190,197,4,C,FED,N/A,0
4191,197,4,D,FEE,N/A,0
4192,197,4,E,FEF,N/A,0
4193,197,5,A,FEG,N/A,0
4194,197,5,B,FEH,N/A,0
4195,197,5,C,FEI,N/A,0
4196,197,5,D,FEJ,N/A,0
4197,197,5,E,FEK,N/A,0
4198,197,6,A,FEL,N/A,0
4199,197,6,B,FEM,N/A,0
4200,197,6,C,FEN,N/A,0
4201,197,6,D,FEO,N/A,0
4202,197,6,E,FEP,N/A,0
4203,197,7,A,FEQ,N/A,0
4204,197,7,B,FER,N/A,0
4205,197,7,C,FES,N/A,0
4206,197,7,D,FET,N/A,0
4207,197,7,E,FEU,N/A,0
4208,197,8,A,FEV,N/A,0
4209,197,8,B,FEW,N/A,0
4210,197,8,C,FEX,N/A,0
4211,197,8,D,FEY,N/A,0
4212,197,8,E,FEZ,N/A,0
4213,198,1,A,FFA,N/A,0
4214,198,1,B,FFB,N/A,0
4215,198,1,C,FFC,N/A,0
4216,198,1,D,FFD,N/A,0
4217,198,1,E,FFE,N/A,0
4218,198,2,A,FFF,N/A,0
4219,198,2,B,FFG,N/A,0
4220,198,2,C,FFH,N/A,0
4221,198,2,D,FFI,N/A,0
4222,198,2,E,FFJ,N/A,0
4223,60,24,D,CDW,"Bottlebrush buckeye",0
4224,199,1,A,FFL,"Pear spp.",0
4225,199,-1,B,HBO,"Apple spp.",0
4226,199,-1,C,HBP,"Cherry and plum spp.",0
4227,199,-1,D,HBQ,"Pear spp.",0
4228,199,-1,E,HBR,"Pear spp.",0
4229,199,-2,A,HBS,"Pear spp.",0
4230,199,-2,B,HBT,"Cherry and plum spp.",0
4231,199,-2,C,HBU,"Ficus spp.",0
4232,199,-2,D,HBV,"Ficus spp.",0
4233,199,-2,E,HBW,"Apple spp.",0
4234,199,3,A,FFV,Elderberry,0
4235,199,3,B,FFW,"Carpinus spp.",0
4236,199,3,C,FFX,"Feijoa sellowiana",0
4237,199,3,D,FFY,"Olea spp.",0
4238,199,3,E,FFZ,"Osmanthus fragrans",0
4239,199,4,A,FGA,"Mulberry spp.",0
4240,199,4,B,FGB,"Camellia spp.",0
4241,199,4,C,FGC,"Illicium spp.",0
4242,199,4,D,FGD,"Magnolia figo",0
4243,199,4,E,FGE,"Osmanthus fragrans",0
4244,199,-5,A,HBX,"Tungoil tree",0
4245,199,-5,B,HBY,N/A,0
4246,199,-5,C,HBZ,"Oakleaf hydrangea",0
4247,199,-5,D,HCA,"Edgeworthia chrysantha",0
4248,199,-5,E,HCB,N/A,0
4249,199,6,A,FGK,Blackgum,0
4250,199,6,B,FGL,"Japanese apricot",0
4251,199,6,C,FGM,"Oakleaf hydrangea",0
4252,199,6,D,FGN,"Asimina spp.",0
4253,199,6,E,FGO,"White mulberry",0
4254,200,1,A,FGP,N/A,0
4255,200,1,B,FGQ,N/A,0
4256,200,1,C,FGR,N/A,0
4257,200,1,D,FGS,N/A,0
4258,200,1,E,FGT,N/A,0
4259,200,2,A,FGU,N/A,0
4260,200,2,B,FGV,N/A,0
4261,200,2,C,FGW,N/A,0
4262,200,2,D,FGX,N/A,0
4263,200,2,E,FGY,N/A,0
4264,200,3,A,FGZ,N/A,0
4265,200,3,B,FHA,N/A,0
4266,200,3,C,FHB,N/A,0
4267,200,3,D,FHC,N/A,0
4268,200,3,E,FHD,N/A,0
4269,201,1,A,FHE,"Red maple",0
4270,201,1,B,FHF,"Red maple",0
4271,201,1,C,FHG,"Red maple",0
4272,201,1,D,FHH,"Red maple",0
4273,201,1,E,FHI,"Red maple",0
4274,201,2,A,FHJ,"American beech",0
4275,201,2,B,FHK,Sourwood,0
4276,201,2,C,FHL,"Flowering dogwood",0
4277,201,2,D,FHM,"Red maple",0
4278,201,2,E,FHN,"Red maple",0
4279,202,1,A,FHO,N/A,0
4280,202,1,B,FHP,N/A,0
4281,202,1,C,FHQ,N/A,0
4282,202,1,D,FHR,N/A,0
4283,202,1,E,FHS,N/A,0
4284,202,2,A,FHT,N/A,0
4285,202,2,B,FHU,N/A,0
4286,202,2,C,FHV,N/A,0
4287,202,2,D,FHW,N/A,0
4288,202,2,E,FHX,N/A,0
4289,203,1,A,FHY,N/A,0
4290,203,1,B,FHZ,N/A,0
4291,203,1,C,FIA,N/A,0
4292,203,1,D,FIB,N/A,0
4293,203,1,E,FIC,N/A,0
4294,203,2,A,FID,N/A,0
4295,203,2,B,FIE,N/A,0
4296,203,2,C,FIF,N/A,0
4297,203,2,D,FIG,N/A,0
4298,203,2,E,FIH,N/A,0
4299,203,3,A,FII,N/A,0
4300,203,3,B,FIJ,N/A,0
4301,203,3,C,FIK,N/A,0
4302,203,3,D,FIL,N/A,0
4303,203,3,E,FIM,N/A,0
4304,204,1,A,FIN,Arrowwood,0
4305,204,1,B,FIO,"Hickory spp.",0
4306,204,1,C,FIP,"Black cherry",0
4307,204,1,D,FIQ,Blackgum,0
4308,204,1,E,FIR,N/A,0
4309,204,2,A,FIS,N/A,0
4310,204,2,B,FIT,N/A,0
4311,204,2,C,FIU,N/A,0
4312,204,2,D,FIV,N/A,0
4313,204,2,E,FIW,N/A,0
4314,205,1,A,FIX,N/A,0
4315,205,1,B,FIY,N/A,0
4316,205,1,C,FIZ,N/A,0
4317,205,1,D,FJA,N/A,0
4318,205,1,E,FJB,N/A,0
4319,205,2,A,FJC,N/A,0
4320,205,2,B,FJD,N/A,0
4321,205,2,C,FJE,N/A,0
4322,205,2,D,FJF,N/A,0
4323,205,2,E,FJG,N/A,0
4324,205,3,A,FJH,N/A,0
4325,205,3,B,FJI,N/A,0
4326,205,3,C,FJJ,N/A,0
4327,205,3,D,FJK,N/A,0
4328,205,3,E,FJL,N/A,0
4329,205,4,A,FJM,N/A,0
4330,205,4,B,FJN,N/A,0
4331,205,4,C,FJO,N/A,0
4332,205,4,D,FJP,N/A,0
4333,205,4,E,FJQ,N/A,0
4334,205,5,A,FJR,N/A,0
4335,205,5,B,FJS,N/A,0
4336,205,5,C,FJT,N/A,0
4337,205,5,D,FJU,N/A,0
4338,205,5,E,FJV,N/A,0
4339,206,1,A,FJW,N/A,0
4340,206,1,B,FJX,N/A,0
4341,206,1,C,FJY,N/A,0
4342,206,1,D,FJZ,N/A,0
4343,206,1,E,FKA,N/A,0
4344,206,2,A,FKB,N/A,0
4345,206,2,B,FKC,N/A,0
4346,206,2,C,FKD,N/A,0
4347,206,2,D,FKE,N/A,0
4348,206,2,E,FKF,N/A,0
4349,206,3,A,FKG,N/A,0
4350,206,3,B,FKH,N/A,0
4351,206,3,C,FKI,N/A,0
4352,206,3,D,FKJ,N/A,0
4353,206,3,E,FKK,N/A,0
4354,164,-2,A,FXF,"Flowering dogwood",0
4355,207,1,A,FKM,Boxelder,0
4356,207,1,B,FKN,Sugarberry,0
4357,207,1,C,FKO,"Black walnut",0
4358,207,1,D,FKP,"Sweet cherry",0
4359,207,-1,E,FNF,"Shagbark hickory",0
4360,207,-2,A,FNG,"American hornbeam",0
4361,207,2,B,FKS,"Shellbark hickory",0
4362,207,2,C,FKT,"Oak spp.",0
4363,207,2,D,FKU,"Shagbark hickory",0
4364,207,2,E,FKV,"Ash spp.",0
4365,207,3,A,FKW,Hackberry,0
4366,207,3,B,FKX,"American elm",0
4367,207,3,C,FKY,"Eastern redbud",0
4368,207,3,D,FKZ,"American elm",0
4369,207,3,E,FLA,"Eastern redbud",0
4370,207,4,A,FLB,"Eastern redbud",0
4371,207,4,B,FLC,"Sweet cherry",0
4372,207,4,C,FLD,"Northern spicebush",0
4373,207,4,D,FLE,"Common persimmon",0
4374,207,4,E,FLF,"Sweet cherry",0
4375,207,5,A,FLG,Sassafras,0
4376,207,5,B,FLH,"Northern spicebush",0
4377,207,5,C,FLI,"Northern spicebush",0
4378,207,5,D,FLJ,"Northern spicebush",0
4379,207,-5,E,FNE,N/A,0
4380,207,6,A,FLL,Sassafras,0
4381,207,6,B,FLM,"Northern spicebush",0
4382,207,6,C,FLN,"Northern spicebush",0
4383,207,6,D,FLO,"Northern spicebush",0
4384,207,6,E,FLP,"Northern spicebush",0
4385,208,1,A,FLQ,"Black cherry",0
4386,208,1,B,FLR,"Black cherry",0
4387,208,1,C,FLS,"Black cherry",0
4388,208,1,D,FLT,"Black cherry",0
4389,208,1,E,FLU,"Black cherry",0
4390,208,2,A,FLV,"Callery pear",0
4391,208,2,B,FLW,Boxelder,0
4392,208,2,C,FLX,"Black walnut",0
4393,208,2,D,FLY,"Callery pear",0
4394,208,2,E,FLZ,"Callery pear",0
4395,208,3,A,FMA,"Serviceberry spp.",0
4396,208,3,B,FMB,"Serviceberry spp.",0
4397,208,3,C,FMC,"Serviceberry spp.",0
4398,208,3,D,FMD,"Serviceberry spp.",0
4399,208,3,E,FME,"Serviceberry spp.",0
4400,208,4,A,FMF,"Southern crabapple",0
4401,208,4,B,FMG,"Southern crabapple",0
4402,208,4,C,FMH,"Southern crabapple",0
4403,208,4,D,FMI,"Southern crabapple",0
4404,208,4,E,FMJ,"Southern crabapple",0
4405,208,5,A,FMK,"Serviceberry spp.",0
4406,208,5,B,FML,"Serviceberry spp.",0
4407,208,5,C,FMM,"Serviceberry spp.",0
4408,208,5,D,FMN,"Serviceberry spp.",0
4409,208,5,E,FMO,"Serviceberry spp.",0
4410,208,6,A,FMP,"Kousa dogwood",0
4411,208,6,B,FMQ,"Kousa dogwood",0
4412,208,6,C,FMR,"Kousa dogwood",0
4413,208,6,D,FMS,"Kousa dogwood",0
4414,208,6,E,FMT,"Kousa dogwood",0
4415,209,1,A,FMU,N/A,0
4416,209,1,B,FMV,N/A,0
4417,209,1,C,FMW,N/A,0
4418,209,1,D,FMX,N/A,0
4419,209,1,E,FMY,N/A,0
4420,209,2,A,FMZ,N/A,0
4421,209,2,B,FNA,N/A,0
4422,209,2,C,FNB,N/A,0
4423,209,2,D,FNC,N/A,0
4424,209,2,E,FND,N/A,0
4425,207,5,E,FLK,"Northern spicebush",0
4426,207,1,E,FKQ,"American elm",0
4427,207,2,A,FKR,"Black cherry",0
4428,210,1,A,FNH,Boxelder,0
4429,210,1,B,FNI,Sugarberry,0
4430,210,1,C,FNJ,"Black walnut",0
4431,210,1,D,FNK,"Sweet cherry",0
4432,210,1,E,FNL,"American elm",0
4433,210,2,A,FNM,"Black cherry",0
4434,210,2,B,FNN,"American elm",0
4435,210,2,C,FNO,Hackberry,0
4436,210,2,D,FNP,"Shagbark hickory",0
4437,210,2,E,FNQ,"Maple spp.",0
4438,210,3,A,FNR,"Blackjack oak",0
4439,210,3,B,FNS,"Shagbark hickory",0
4440,210,3,C,FNT,"Black oak",0
4441,210,3,D,FNU,"American elm",0
4442,210,3,E,FNV,Hackberry,0
4443,210,4,A,FNW,"Eastern redbud",0
4444,210,4,B,FNX,"Sweet cherry",0
4445,210,4,C,FNY,"Northern spicebush",0
4446,210,-4,D,GFH,"Sweet crab apple",0
4447,210,4,E,FOA,"Sweet cherry",0
4448,210,5,A,FOB,Sassafras,0
4449,210,5,B,FOC,"Northern spicebush",0
4450,210,5,C,FOD,"Northern spicebush",0
4451,210,5,D,FOE,"Northern spicebush",0
4452,210,5,E,FOF,"Northern spicebush",0
4453,211,1,A,FOG,"Honeysuckle spp.",0
4454,211,1,B,FOH,"Highbush blueberry",0
4455,211,1,C,FOI,Boxelder,0
4456,211,1,D,FOJ,"American beech",0
4457,211,1,E,FOK,Boxelder,0
4458,211,2,A,FOL,"Northern spicebush",0
4459,211,2,B,FOM,"Slippery elm",0
4460,211,2,C,FON,"American beech",0
4461,211,2,D,FOO,"Northern spicebush",0
4462,211,2,E,FOP,Chokecherry,0
4463,211,3,A,FOQ,"Sweet cherry",0
4464,211,3,B,FOR,"Eastern hophornbeam",0
4465,211,3,C,FOS,"Black cherry",0
4466,211,3,D,FOT,"Northern red oak",0
4467,211,3,E,FOU,"Eastern hophornbeam",0
4478,213,1,A,FPF,"Dogwood spp.",0
4479,213,1,B,FPG,"Eastern redbud",0
4480,213,1,C,FPH,"Beech spp.",0
4481,213,1,D,FPI,"Cherry and plum spp.",0
4482,213,-1,E,FVB,Sassafras,0
4483,213,2,A,FPK,"American beech",0
4484,213,2,B,FPL,"American beech",0
4485,213,2,C,FPM,"White oak",0
4486,213,2,D,FPN,"American holly",0
4487,213,2,E,FPO,Boxelder,0
4488,213,3,A,FPP,"Mountain laurel",0
4489,213,3,B,FPQ,"American beech",0
4490,213,-3,C,FXG,"American beech",0
4491,213,3,D,FPS,"Mapleleaf viburnum",0
4492,213,3,E,FPT,"White oak",0
4493,213,4,A,FPU,"Dogwood spp.",0
4494,213,4,B,FPV,Sweetgum,0
4495,213,4,C,FPW,"American holly",0
4496,213,4,D,FPX,"American beech",0
4497,213,4,E,FPY,"Red maple",0
4498,213,5,A,FPZ,"Maple spp.",0
4499,213,5,B,FQA,"Maple spp.",0
4500,213,5,C,FQB,"Mockernut hickory",0
4501,213,5,D,FQC,"Northern red oak",0
4502,213,5,E,FQD,"American beech",0
4503,213,6,A,FQE,N/A,0
4504,213,6,B,FQF,N/A,0
4505,213,6,C,FQG,N/A,0
4506,213,6,D,FQH,N/A,0
4507,213,6,E,FQI,N/A,0
4508,214,1,A,FQJ,"Red maple",0
4509,214,1,B,FQK,"Water oak",0
4510,214,1,C,FQL,"American holly",0
4511,214,1,D,FQM,N/A,0
4512,214,1,E,FQN,"Japanese privet",0
4513,214,2,A,FQO,"Eastern sweet shrub",0
4514,214,2,B,FQP,"Northern spicebush",0
4515,214,2,C,FQQ,"American holly",0
4516,214,2,D,FQR,Sweetgum,0
4517,214,2,E,FQS,"Dogwood spp.",0
4518,214,3,A,FQT,"Dogwood spp.",0
4519,214,3,B,FQU,"Eastern redbud",0
4520,214,3,C,FQV,"American holly",0
4521,214,3,D,FQW,N/A,0
4522,214,3,E,FQX,"Dogwood spp.",0
4523,214,4,A,FQY,"American holly",0
4524,214,4,B,FQZ,"White oak",0
4525,214,4,C,FRA,"White oak",0
4526,214,4,D,FRB,"White oak",0
4527,214,4,E,FRC,"Water oak",0
4528,196,1,B,FCO,"Maple spp.",0
4529,215,1,A,FRE,"Red maple",0
4530,215,1,B,FRF,"Paper birch",0
4531,215,1,C,FRG,"Lilac spp.",0
4532,215,1,D,FRH,"Norway maple",0
4533,215,1,E,FRI,"Red maple",0
4534,215,2,A,FRJ,"River birch",0
4535,215,2,B,FRK,"River birch",0
4536,215,2,C,FRL,"Yellow birch",0
4537,215,2,D,FRM,"River birch",0
4538,215,2,E,FRN,"Yellow birch",0
4539,215,3,A,FRO,"Eastern redbud",0
4540,215,3,B,FRP,"Eastern redbud",0
4541,215,3,C,FRQ,"Northern red oak",0
4542,215,3,D,FRR,"Red maple",0
4543,215,3,E,FRS,"Pin oak",0
4544,215,4,A,FRT,"Sugar maple",0
4545,215,4,B,FRU,"River birch",0
4546,215,4,C,FRV,"Autumn olive",0
4547,215,4,D,FRW,"Red maple",0
4548,215,4,E,FRX,"Sugar maple",0
4549,215,5,A,FRY,"Northern red oak",0
4550,215,5,B,FRZ,"American elm",0
4551,215,5,C,FSA,"American sycamore",0
4552,215,5,D,FSB,"Northern red oak",0
4553,215,5,E,FSC,"Sugar maple",0
4554,215,6,A,FSD,"American hornbeam",0
4555,215,6,B,FSE,"American hornbeam",0
4556,215,6,C,FSF,"Red maple",0
4557,215,6,D,FSG,"American elm",0
4558,215,6,E,FSH,"Autumn olive",0
4559,192,1,D,EYI,Blackgum,0
4560,216,1,A,FSJ,"Sugar maple",0
4561,216,1,B,FSK,"Sugar maple",0
4562,216,1,C,FSL,"Sugar maple",0
4563,216,1,D,FSM,"Sugar maple",0
4564,216,1,E,FSN,"Sugar maple",0
4565,216,2,A,FSO,N/A,0
4566,216,2,B,FSP,"Sugar maple",0
4567,216,2,C,FSQ,"Black cherry",0
4568,216,2,D,FSR,"Sugar maple",0
4569,216,2,E,FSS,"Sugar maple",0
4570,216,3,A,FST,"Black cherry",0
4571,216,3,B,FSU,"Black cherry",0
4572,216,3,C,FSV,N/A,0
4573,216,3,D,FSW,"Black cherry",0
4574,216,3,E,FSX,"Sugar maple",0
4575,216,4,A,FSY,"Sugar maple",0
4576,216,4,B,FSZ,"Sugar maple",0
4577,216,4,C,FTA,"Sugar maple",0
4578,216,4,D,FTB,"Sugar maple",0
4579,216,4,E,FTC,"Honeysuckle spp.",0
4580,216,5,A,FTD,"Sugar maple",0
4581,216,5,B,FTE,"Sugar maple",0
4582,216,5,C,FTF,"Sugar maple",0
4583,216,5,D,FTG,"Sugar maple",0
4584,216,5,E,FTH,"Sugar maple",0
4585,216,6,A,FTI,"Sugar maple",0
4586,216,6,B,FTJ,"Sugar maple",0
4587,216,6,C,FTK,"Sugar maple",0
4588,216,6,D,FTL,"Sugar maple",0
4589,216,6,E,FTM,"Sugar maple",0
4590,214,5,A,FTN,"Chestnut oak",0
4591,214,5,B,FTO,"White oak",0
4592,214,5,C,FTP,Sweetgum,0
4593,214,5,D,FTQ,"Chestnut oak",0
4594,214,5,E,FTR,Sweetgum,0
4595,214,6,A,FTS,"Southern red oak",0
4596,214,6,B,FTT,"Southern red oak",0
4597,214,6,C,FTU,"Chestnut oak",0
4598,214,6,D,FTV,"Chestnut oak",0
4599,214,6,E,FTW,"Southern red oak",0
4600,217,1,A,FTX,Chokecherry,0
4601,217,1,B,FTY,"Eastern redbud",0
4602,217,1,C,FTZ,"Ash spp.",0
4603,217,1,D,FUA,"Black locust",0
4604,217,1,E,FUB,"American plum",0
4605,217,2,A,FUC,"Persimmon spp.",0
4606,217,2,B,FUD,"Persimmon spp.",0
4607,217,2,C,FUE,Peach,0
4608,217,2,D,FUF,Peach,0
4609,217,2,E,FUG,"Privet spp.",0
4610,218,1,A,FUH,"Red maple",0
4611,218,1,B,FUI,"Black cherry",0
4612,218,1,C,FUJ,"Euonymus alatus",0
4613,218,1,D,FUK,"Red maple",0
4614,218,1,E,FUL,"Northern red oak",0
4615,218,2,A,FUM,"Black cherry",0
4616,218,2,B,FUN,"American hornbeam",0
4617,218,2,C,FUO,Virburnum,0
4618,218,2,D,FUP,"American hornbeam",0
4619,218,2,E,FUQ,"Northern red oak",0
4620,219,1,A,FUR,Chokecherry,0
4621,219,1,B,FUS,"River birch",0
4622,219,1,C,FUT,"Red maple",0
4623,219,1,D,FUU,"Silver maple",0
4624,219,1,E,FUV,"Blueberry spp.",0
4625,219,-2,A,GEW,"Swamp white oak",0
4626,219,2,B,FUX,"Cherry and plum spp.",0
4627,219,2,C,FUY,"Red elderberry",0
4628,219,2,D,FUZ,Winterberry,0
4629,219,2,E,FVA,"Common ninebark",0
4630,213,1,E,FPJ,"Kentucky yellowwood",0
4631,220,1,A,FVC,"American beech",0
4632,220,1,B,FVD,"American hornbeam",0
4633,220,1,C,FVE,"American hornbeam",0
4634,220,1,D,FVF,"American beech",0
4635,220,1,E,FVG,"American hornbeam",0
4636,220,2,A,FVH,"Red maple",0
4637,220,2,B,FVI,"American beech",0
4638,220,2,C,FVJ,"Ash spp.",0
4639,220,2,D,FVK,"American hornbeam",0
4640,220,2,E,FVL,"Black cherry",0
4641,220,3,A,FVM,"Red maple",0
4642,220,3,B,FVN,"Red maple",0
4643,220,3,C,FVO,"Red maple",0
4644,220,3,D,FVP,"American hornbeam",0
4645,220,3,E,FVQ,"American hornbeam",0
4646,220,4,A,FVR,"American hornbeam",0
4647,220,4,B,FVS,"American beech",0
4648,220,4,C,FVT,"American beech",0
4649,220,4,D,FVU,"Hickory spp.",0
4650,220,4,E,FVV,"American hornbeam",0
4651,221,1,A,FVW,"Dogwood spp.",0
4652,221,1,B,FVX,"Japanese maple",0
4653,221,1,C,FVY,"Japanese maple",0
4654,221,1,D,FVZ,"Dogwood spp.",0
4655,221,1,E,FWA,"Dogwood spp.",0
4656,221,2,A,FWB,"Cherry and plum spp.",0
4657,221,2,B,FWC,"Dogwood spp.",0
4658,221,2,C,FWD,"Dogwood spp.",0
4659,221,2,D,FWE,"Cherry and plum spp.",0
4660,221,2,E,FWF,"Cherry and plum spp.",0
4661,221,3,A,FWG,"Red maple",0
4662,221,3,B,FWH,"Dogwood spp.",0
4663,221,3,C,FWI,"Viburnum spp.",0
4664,221,3,D,FWJ,Sweetgum,0
4665,221,3,E,FWK,"Red maple",0
4666,221,4,A,FWL,"Red maple",0
4667,221,4,B,FWM,"Water tupelo",0
4668,221,4,C,FWN,"Water tupelo",0
4669,221,4,D,FWO,Sweetgum,0
4670,221,4,E,FWP,"Ficus spp.",0
4756,56,8,A,DPR,"Sugar maple",0
4706,223,1,A,FXZ,"Sugar maple",0
4671,222,1,A,FWQ,N/A,0
4672,222,1,B,FWR,N/A,0
4673,222,1,C,FWS,N/A,0
4674,222,1,D,FWT,N/A,0
4675,222,1,E,FWU,N/A,0
4676,222,2,A,FWV,N/A,0
4677,222,2,B,FWW,N/A,0
4678,222,2,C,FWX,N/A,0
4679,222,2,D,FWY,N/A,0
4680,222,2,E,FWZ,N/A,0
4681,220,5,A,FXA,"American beech",0
4682,220,5,B,FXB,"Red maple",0
4683,220,5,C,FXC,"American hornbeam",0
4684,220,5,D,FXD,"American beech",0
4685,220,5,E,FXE,"American hornbeam",0
4686,164,2,A,AXA,"Northern spicebush",0
4687,213,3,C,FPR,"Northern red oak",0
4688,221,5,A,FXH,Pecan,0
4689,221,5,B,FXI,Pecan,0
4690,221,5,C,FXJ,Pecan,0
4691,221,5,D,FXK,"Lilac spp.",0
4692,221,5,E,FXL,"Lilac spp.",0
4693,221,6,A,FXM,"Gardenia spp.",0
4694,221,6,B,FXN,"Eastern redbud",0
4695,221,6,C,FXO,"Nandina domestica",0
4696,221,6,D,FXP,"Forsythia spp.",0
4697,221,6,E,FXQ,"Gardenia spp.",0
4698,193,1,D,EYS,"White oak",0
4699,193,2,E,EYY,"Red maple",0
4700,192,2,A,EYK,"Swamp white oak",0
4701,192,2,B,EYL,"Willow spp.",0
4702,192,2,C,EYM,"River birch",0
